Year,Precip_00,Precip_01,Precip_02,Precip_03
1256,706.5368993721255,562.8191369121502,130.49134091827537,386.9916862072457
1257,373.1628476897954,341.98313111082155,181.87016696767398,334.89117350202974
1258,125.42362521163807,230.58868190944992,252.06394067075334,240.6076893101829
1259,553.3001485002284,536.2120352338511,814.7298277975078,538.5538312245549
1260,827.8591561208788,945.8425365010434,702.9110774999083,586.4781403956597
1261,379.21287992944923,730.9916824611496,671.6508199542019,485.41013269930687
1262,458.7704128221854,196.14691821995885,414.899717302329,418.89317014834745
1263,438.2873002839788,517.9890122761918,275.18292443809673,608.7480569116191
1264,511.1645235832682,203.15553262464653,302.05131105945765,642.2898683965433
1265,576.3374122878107,289.96598628621615,604.5853937701856,287.17995517668214
1266,775.4896853012707,349.4883151887152,729.5771701498012,266.96891161847765
1267,318.62400761419116,249.7818325576168,327.75571190073435,502.3647725002088
1268,230.4336949733483,197.37172652583752,354.7158081969929,652.8210979495882
1269,263.3737722235673,410.3167620300399,348.2953824188796,361.18145095619764
1270,247.39259582475532,701.8352232725838,473.39566504158864,527.3626748592862
1271,340.63620178457563,630.7998812823146,390.02316215361327,404.5889922027622
1272,541.1179473186592,352.8807177904897,450.55776042316523,271.4441133729761
1273,456.18064594517784,529.8432644812269,809.2536666942892,503.0434558055873
1274,601.1325487678383,611.7763982427714,207.47566671940174,402.8617041919633
1275,277.41759529909547,446.39832085184105,342.0536605706868,666.9649510755708
1276,458.27215895411524,247.53056397889148,723.2429780283051,250.4603962527952
1277,269.3011637369555,424.23122989143945,746.3720259473145,323.07703099357576
1278,681.776984048399,468.5090063359227,520.87745489565,587.8722908997122
1279,535.383856409479,275.9198224694156,157.3895269629011,165.37293931416156
1280,405.1127008277224,558.6713689238787,397.3802090145067,143.3718417639281
1281,231.6523994780295,715.6823293416996,195.18774121774524,905.1564695015027
1282,887.0240182018199,396.523682962958,180.71789272171483,872.928765500592
1283,478.0771409631387,346.4022925465595,228.74323516786046,254.90260776258003
1284,634.6349862409829,466.8443578276887,245.87421096214482,544.6961688272419
1285,631.7530138832802,577.8902604303086,162.78092744897674,334.10217691911635
1286,350.36878370319914,394.88883179703913,562.6084465127487,220.89860488687702
1287,156.04817192105182,410.2708045288837,319.6806500890332,524.2781637109356
1288,253.52592216027702,760.3444601264367,477.03848092113714,384.48432017592125
1289,404.8916021558035,346.3780617106856,648.852026900551,997.6114360717633
1290,517.9306280134791,311.1793589093922,134.47578566093438,513.5616755485928
1291,638.9525202942158,442.3749076309208,506.2265190543309,340.13986304829626
1292,328.37568612366294,77.9398603903074,198.9234555106722,504.1277846139244
1293,463.17211638607284,208.31748256684483,677.1608709000323,388.52291287571137
1294,320.2239431409052,341.15159506364625,526.4233883613063,354.8912667211078
1295,210.65248962236439,1000.0797498601802,299.34328420338704,598.5803321248537
1296,320.913638005439,653.4639298715937,473.74545775744485,354.20056265251634
1297,199.81779407284316,899.634878891114,682.9322836751047,588.8359127132967
1298,285.67648917841433,129.37675957847065,942.5187353470532,141.44265300804574
1299,363.6535499057432,268.1067134839793,809.0052035779747,319.9966635528267
1300,276.3288544660461,740.7059272211675,824.7940892256447,214.1038241838939
1301,484.9962499939631,958.0044724015802,578.8311580668301,577.6444365243377
1302,183.77951095290783,1069.515833969268,197.67734407852882,618.0153103569884
1303,757.4846320853187,257.6339357630213,426.26103034399597,622.5357913277845
1304,451.3381608775818,137.30934940270026,426.11555131112345,757.0865801302768
1305,386.29597095612235,325.43973028901775,579.4648840427449,331.95551941239466
1306,751.5026076138396,799.8890986796977,618.3076131535431,225.72888218954762
1307,858.5114421572162,791.6402201351921,574.2781658420888,228.68726209718352
1308,763.8549958263068,92.66866032758229,215.20780284971408,117.13610784820234
1309,452.57169117269683,380.92469386043535,386.49955995895607,500.7105463599104
1310,576.8291525975545,133.39022353467982,629.772953873857,283.40437511597406
1311,160.38101721279497,359.9440636740731,671.1575497520349,940.5130884948958
1312,496.01984425392686,225.05319316949013,432.6570414012713,807.91616819459
1313,298.3698689351163,487.49203631786986,494.16392815734184,813.570143287382
1314,738.0864497103772,609.796601079835,598.8490300553187,384.551880454256
1315,197.01019965776874,849.7832497770364,460.4672224570395,427.274497376908
1316,340.1627168347981,885.1376619299577,313.9100743379277,363.92072684972845
1317,148.2328500977569,159.45173853863378,169.84762890916758,415.2029320248258
1318,176.287968989541,223.226926841376,123.73359247083128,881.6655788778628
1319,343.93576667433405,315.9427420462345,601.5001070877215,585.1071298920664
1320,535.9798669876179,600.6127241624615,504.6659823738002,400.52233995256233
1321,392.4759459503069,424.41590524735307,557.1067206806397,448.73007306688964
1322,466.4685513325266,692.4268118700287,390.60290862526324,365.90329597822836
1323,437.2054802963585,697.3955103537476,48.36622883278533,499.400230843434
1324,408.02233532128264,480.1230632659036,299.42679819408,521.0105555166461
1325,129.52254543383302,295.55106095755724,304.93196373536364,192.65934673836315
1326,603.2751374593631,439.6960734051133,602.2307317151664,125.74880886754595
1327,235.38891962326997,795.5356874486478,840.9293333864308,444.80762361428685
1328,138.15412455953665,513.9771776388625,144.90583462564243,734.8438751596589
1329,513.8615230211664,270.2918032737575,457.9584536331047,825.9308306788482
1330,347.53841241449203,423.591078862032,401.88841770363183,490.24845507089776
1331,374.10691008328973,281.5374488504913,325.1143792720799,768.3625594270018
1332,653.084767374669,819.927470123504,381.1528349315353,809.7424096214023
1333,810.6176325041573,466.01271453386653,523.453276649642,271.4901763638245
1334,571.8862347317446,289.236528846995,106.04757699066904,480.9431304950641
1335,231.1177716131901,288.51572871956836,837.5377412770424,222.67178020046825
1336,374.90422601094696,56.05274793117158,524.0720888105234,195.65858191947086
1337,720.2464247591494,479.69963909237765,614.3161420647684,544.5274530585243
1338,607.6964400171673,550.1103179161846,356.28441000366155,393.42141308918366
1339,366.11234358486274,321.58566195437567,568.5218659455104,293.279039346539
1340,723.2908500995352,193.5139398330587,524.00637940145,341.81626821191065
1341,710.4954622614706,1010.3593180425024,473.6586649383132,327.78555876740324
1342,441.0545103163874,535.6724892724534,365.42257083301,610.4287688901602
1343,361.67366266341287,645.8860569449953,440.5048115315883,624.8055138639877
1344,213.021334819714,383.1569052097202,367.33824336289734,238.83875078052318
1345,648.0336587072615,378.5166488996666,589.4271754551647,455.6387550085586
1346,767.1204352240253,623.8963320744189,733.8423956850761,965.9557789130639
1347,727.9552012621338,177.70313566311947,373.34453605677396,797.6585217957248
1348,290.99520174151627,373.94283335128137,142.28886781052324,1031.5828058295597
1349,246.30011994338284,558.0429757928637,865.7740669436562,464.7230405412689
1350,392.91158698122973,358.28269460538644,713.3745147381495,210.98653954090537
1351,417.0627215858084,331.2199642012452,522.9706876813339,473.0173770877486
1352,440.5907890125337,397.3628242496752,120.83465295395115,131.36277081911004
1353,450.1771196667696,298.83536445247216,621.4301722633844,499.6435350097668
1354,322.91458976182344,762.0120386156584,564.7618439550513,548.8227186417765
1355,593.7057938704049,195.45382922411844,310.63589767820787,382.28175685957467
1356,577.3281864762354,370.42128361440933,620.1203230071237,462.10382380140504
1357,686.8691478252513,254.11697962928622,440.6240701634474,722.3355494485206
1358,582.6776103366396,310.10058683805977,152.69648288561666,268.2507631526361
1359,620.755906237123,622.2793745473379,466.44141328813737,350.03344156823806
1360,780.7352529223273,1045.4015402603006,644.0798916646647,348.81983794350236
1361,925.7698192946402,661.285326526879,331.6026323907558,520.7502740173059
1362,983.4960001475428,474.9292072748312,333.75312408753337,726.2771796968805
1363,273.9573317280581,373.470461046251,369.31329676944466,932.2565490487148
1364,418.3033550720477,306.6946366605993,426.19461179846513,456.8499850363261
1365,711.6357240610463,67.67923556971301,587.9831071237284,716.2309004018233
1366,826.0134209456587,363.05921140417604,161.44284334594204,464.22944716047334
1367,370.3595263823203,241.29780445347322,431.7799458083531,151.60405509478932
1368,192.1435098037598,359.4475976520793,196.81671418613743,356.4391152194651
1369,328.79869855836387,406.08444092421456,282.24089434683845,469.7238814551988
1370,397.4867631330118,355.1088262226812,562.9035787457603,281.95502018112273
1371,404.9897773152228,123.46491209863484,527.520269297991,412.3056424802172
1372,424.09407498428266,679.2128411531244,326.42080695106563,494.99024426024147
1373,437.5644147212745,478.6008341384522,435.44571379808616,284.0023564788354
1374,215.49273880337054,477.437037814824,375.569438642597,530.5926354532093
1375,699.7861307227585,251.23059808200816,500.1612963705783,389.1326431528671
1376,1180.102042197828,252.8524978025561,395.35049596488886,870.4587744461421
1377,417.42985148576935,535.2034974664804,322.15781436822516,289.5520728080877
1378,559.0638218647168,277.6162554311829,732.5522671234332,49.261326108571474
1379,220.23332588491647,643.2942404537788,477.8234840001267,785.3932779025322
1380,85.40470093420177,803.8547186334857,235.71579879214883,390.2422379978243
1381,681.2699542343822,583.1259296518767,285.16632773410714,411.1708977899542
1382,748.880236316138,216.7319992340435,250.37474795467003,481.27453009127083
1383,739.8706059453183,422.5952660420729,666.3847514248,309.72429153398207
1384,191.1321289208477,380.4075946062193,258.40096966487937,354.3656380163008
1385,458.4544807074688,264.1304010783623,411.0854369903154,429.3052741414705
1386,380.9193719333689,52.242596566708755,570.4709034150515,211.51768396170132
1387,266.4265735245089,68.29189028430675,251.78902998148084,387.4855118745031
1388,267.318846885806,186.4574089023128,589.9893896623723,413.56003604256216
1389,505.5415008975647,797.7502285113333,264.1240030765997,440.8688612604233
1390,298.51781049483736,960.49065636663,164.91518657163434,638.4287775570123
1391,439.1358341722341,586.9399454075889,492.15301204214995,238.5964535894354
1392,402.3273020095031,356.31459416361696,292.97684682497686,578.8222900345318
1393,935.295573141358,787.3990694250009,456.1918499365957,312.9161438038895
1394,424.8790932773962,415.13140875127334,989.5638392816612,104.46290546326249
1395,399.3892945454338,473.46921181538863,72.38025995062425,233.8991131123559
1396,92.37119033407431,308.58869531523806,419.0603019505925,572.8354131701196
1397,273.71470798099296,387.5624099481151,395.0970232608522,412.8218920003977
1398,453.3062219946308,191.2571237196626,255.93962753305775,897.4712594879657
1399,687.8097647686972,360.2585214452322,137.11811538242554,175.71785829393116
1400,681.6647476001202,278.4486034742841,232.001534126654,254.69533330295985
1401,456.41348848142377,803.6720107479791,525.8539354807211,356.4888423516684
1402,892.5293767813008,578.6792851610297,590.8709845041197,300.92730120139237
1403,363.4258829516275,240.71056038318955,502.06531332128793,351.92662270971465
1404,213.3791804281556,428.70509644134285,123.84093068552704,512.1051538260159
1405,317.9198560983021,132.60438832780687,493.3207435587748,649.0474832815968
1406,387.04908121126897,412.64764149388435,425.23887792167307,385.9665972033808
1407,652.681821136208,453.8157288080746,611.805439250178,388.566830783343
1408,438.3191880338458,613.4171405467292,422.30488741479917,379.0216276198481
1409,361.4110733668657,586.3124960403633,491.1317072088812,592.6537934854839
1410,375.1107446871797,299.8376546228868,108.76958796807422,937.2967181381598
1411,288.31492006659937,448.0054783207798,504.7636683958763,407.60418405914106
1412,353.03832767348075,288.47737980312365,970.9250886907396,389.0132771026621
1413,397.00761304566976,575.198218222226,530.4071703710414,474.2947513258945
1414,734.4086041936455,463.6844594605963,1035.9171289499677,864.0320081926884
1415,546.2682430079321,668.2990305474353,414.2492732305706,506.1293762931723
1416,630.4894865858518,320.32133644555176,218.00796543761132,321.2166902378265
1417,909.3901231110403,361.349239028968,191.60954948621662,503.6549031872657
1418,344.44540961219184,338.2149833227145,293.67666145785364,597.9556443861496
1419,616.9509886511396,998.3049019139172,594.3684188667044,186.2218758004506
1420,215.93075987036153,402.57052289720224,358.8835867000674,525.1243314200507
1421,204.8324194117195,639.2142898421337,500.58145126826463,856.0294819367323
1422,476.67865087102126,815.3231912591425,721.3378172325715,420.75176213713434
1423,277.1253640687313,505.9314279839475,437.50063855238534,534.4757215244988
1424,394.4225250550997,180.12828977317523,204.1671640974427,361.36623740734
1425,904.2947096921773,634.9021954075494,875.8023552722325,379.46681845332046
1426,161.13674416920304,801.4941915598666,406.9655174989,705.7557895658142
1427,293.407682802454,702.7704571642212,409.9111247615672,354.02841661425964
1428,230.02354399322053,237.22047059930983,193.88608342710583,442.60280350781767
1429,219.0266282443649,315.05929719033463,346.5736907577392,334.14269333117437
1430,515.0751287906953,300.5960451175831,337.602486983444,502.86238102229714
1431,561.6980512730581,716.7843017911572,620.790925815317,467.96374495417916
1432,355.06640026093453,509.55747638057386,470.92338413316526,320.25969086093136
1433,198.2842608804609,423.8818316913795,642.2992772620878,327.04225574924567
1434,499.26018779064435,264.8611919786954,98.38564953418314,253.39089079804052
1435,539.5936525706958,279.96808384701944,880.8357414421541,533.6565434820517
1436,369.0800395655135,959.234918910022,385.20028054746314,609.438838527564
1437,516.8280316688197,437.32077874792486,801.8707363204651,321.63367624062727
1438,229.07563751644508,806.0969532295607,602.6542199987484,433.84354497778685
1439,545.9802847729877,605.0648199569888,515.1408892753756,644.3667285185155
1440,236.9521186734417,460.6307508497512,281.3214462584927,404.7202988422332
1441,405.9511244858766,448.3944616686948,630.3026914261392,398.1040714008312
1442,861.4404038642617,420.803539029484,512.6223140772722,234.34421025796428
1443,780.6591528632539,316.13767227546464,553.1203713135661,928.2302902004352
1444,120.70746930503874,466.48182696857805,529.234202709605,457.17653746498115
1445,144.4248332423271,587.3944380529429,681.4905656060901,393.75133266188413
1446,113.72290861014686,185.5838281583812,327.25414043653933,160.99858926858457
1447,645.3515775040987,234.98231323917912,382.3771960755993,741.3657657170085
1448,697.6194044570797,732.9425839859689,445.3562438051858,614.8945464329182
1449,405.9215828051465,543.396298282223,310.7972801258266,985.3963046679816
1450,421.9975290312664,241.95633039943263,692.8257051818576,333.86558109404
1451,320.4208951564283,809.4540502381285,452.5662558334182,514.6606827150284
1452,525.0558438061461,531.9188705273256,150.20706128291422,283.4761879717367
1453,425.4215748499322,311.63316185327636,714.7247677192787,309.47156401944284
1454,834.0593656332468,482.10152948942863,383.8855587566166,711.2179583141922
1455,658.0668616756013,447.46121825862986,556.2140072494285,293.47602647521296
1456,292.7855646093463,273.8056228302894,453.0166587355668,245.116523723785
1457,250.76160613476745,525.7795733719886,476.04861043042035,503.9910869275422
1458,291.9449748610347,331.1150728997498,498.81754515768023,575.8254513840577
1459,595.5486454304955,446.8886588068602,564.3378034339213,806.355133067855
1460,276.93494194731477,317.82815137297627,572.4614409556671,346.02148427325545
1461,925.7078789065783,315.5215164549068,390.39855822551743,352.1837191294385
1462,169.45687379346376,525.5091137037941,299.1394824641369,216.55194006487068
1463,291.1586666875532,399.5685546016877,666.8385210929089,724.1518482966907
1464,606.8039767760099,329.1342218527291,295.02117045804266,503.47313754423766
1465,827.0976678496379,138.32393163035405,243.61263004454915,309.4852815119961
1466,404.7469916102507,223.6183758335082,700.9331299878537,772.366043781209
1467,719.5479249520563,338.6660621215625,821.7843172931023,804.7167563927858
1468,281.5512832422867,362.41166995877154,637.133859049644,501.74882586497637
1469,442.8551507182804,995.2923684125667,178.99081013459022,365.1668361968544
1470,667.8713320302811,207.10725575935825,367.5017647401278,214.85904267852763
1471,843.6848071156347,356.57839228942504,454.9957522199234,401.28960890779814
1472,574.2992147238415,378.96472982984136,294.82779883154166,188.78099774798875
1473,73.662104808847,321.75130672840453,300.354900752403,351.03452027036207
1474,231.12595226149966,266.55838618684606,287.7092083341379,479.83543293112615
1475,108.87172716163084,421.64236124341863,393.5427657920077,336.3686937565912
1476,239.03047800960832,206.7718994744117,371.2046734817065,205.98412942337686
1477,136.26995358873276,364.00878680606735,148.05414539892192,297.3321659267353
1478,408.750532245773,306.4425993457305,393.8863107779983,474.2459676142889
1479,673.3863240781187,300.93190377243235,216.28165675935483,381.98295341857084
1480,223.86576332210842,426.07099079509874,328.62963456536056,556.2747154473282
1481,319.828924794059,470.8545931201324,176.67895724017353,587.72995298813
1482,586.8530046640876,620.9517929140443,849.1851067773163,598.6344350774855
1483,543.1627117118824,427.9186457262848,517.7393641908204,429.33948912693353
1484,629.0167758067548,277.6659860932532,184.9092379574396,512.7355033539923
1485,747.8394236070125,338.02352233994975,440.2867552605706,418.67884473333083
1486,648.8775421615958,167.1939134433165,1077.725676385588,741.5345657786487
1487,433.06508508752546,492.2629178178008,911.2266377475172,463.69287807564285
1488,267.537624517934,695.9212113837165,268.3749652433453,570.1782249391338
1489,364.2535676914419,345.7094640571668,335.4898903012481,380.2480402855372
1490,261.5103560159652,263.9002790467925,499.4615648029708,531.514690632819
1491,382.49814926962006,300.76414931318413,434.4607876277356,412.31790493447625
1492,286.09425884859337,966.891925649958,200.7278850359916,247.58475746234245
1493,336.13598668409304,422.8909580726957,567.0925637460773,506.1769436189315
1494,601.9561581044778,347.78341239665605,232.16782632229274,1105.3449956031411
1495,345.0235906550561,291.9536063896319,409.64841064452753,1022.0983565810803
1496,767.7299380456426,319.18353939039883,81.36050861968108,461.50854509498635
1497,951.0078098752016,328.00322744619683,383.0874791725971,93.12430343355645
1498,546.8204370791173,482.8745176615317,1051.3858005028624,473.9596916171657
1499,868.4127611656806,1080.937492508268,536.6463119124899,389.6796509378425
1500,307.647892803261,404.37152902385145,659.4360231731736,317.22885568400534
1501,324.1298079353556,745.854908355805,284.3901687065748,671.5167245322135
1502,428.4797963478605,308.88400285996397,348.196910870773,426.5824498836373
1503,450.86430534510737,576.0202837239389,378.08866428585543,212.62486273293612
1504,453.89394036960573,392.29852425650336,312.30939902345534,479.43240579410883
1505,419.72146562844,283.0814502763447,261.7310496229916,686.7470380864763
1506,269.89181969265667,526.0547862999782,365.5990402652943,582.3156362682586
1507,395.44065808563784,410.34568789581056,215.40236824807064,202.22766921096039
1508,245.79663155208075,366.40200308122877,572.917979074003,248.517002057624
1509,697.192330772876,453.5425411649107,314.46808926466116,386.7388444490126
1510,698.1420913749553,214.51030395916348,354.8527989507638,840.3585443897231
1511,417.1218546495532,675.1116238119308,180.53294923577837,401.5788125491224
1512,501.3077477287517,488.99548722804604,578.1212204138347,500.52929068933776
1513,207.0457170673574,843.0204887852066,417.9629473357669,776.4989319637148
1514,1031.4992423023946,150.9325847470637,482.70759597532015,508.46943307231044
1515,260.9730508216219,264.6609258306348,405.70442064380967,694.6974433807992
1516,353.33575198242545,673.4436637826727,523.8854331994024,515.4662399101019
1517,537.923551295262,294.81649290129525,235.70057821512043,451.993570934744
1518,467.6589453612866,189.89407264807386,489.56840084529364,325.59075218142914
1519,554.0697488128852,166.74887804798138,700.0485193924468,379.09385669972875
1520,417.7798834021941,124.59989223432292,318.95959669276937,411.6888238379122
1521,516.8918771527732,399.1293073753311,528.4012758864327,538.7310523824823
1522,167.15607425093745,269.68260977554354,351.9772676401194,391.5696080691391
1523,391.31352186723694,136.9490086288682,406.95138575845743,371.8370112746168
1524,339.4233276532835,455.70491757886055,264.23559047910163,429.7872930637188
1525,496.5070452991673,484.5095336651375,624.3987849248099,579.6089763060634
1526,151.25498701428674,781.6271804809284,361.96108716009627,208.23671939617688
1527,361.9298484924236,552.1041696418255,308.4295240108629,353.1094549565492
1528,797.8495064107684,522.5865770469607,745.9323082284601,557.6241587505122
1529,739.7897327437453,562.4745062337668,343.67943974532335,914.2571770499108
1530,550.5676647282896,177.91934706694266,485.1778793924631,437.6315008108731
1531,208.7058733586537,648.9638867245033,570.1279759088961,457.6179215013767
1532,121.36532568884985,511.67183862688745,903.6313249975383,188.7358601876492
1533,426.20172326652494,331.00864024468774,548.6724734905097,614.7457351638626
1534,313.33134671313917,288.1167934255718,469.1989334686983,332.34187592621134
1535,543.0633122849051,193.63024839360043,285.1186722153302,209.80144226423766
1536,633.111503640242,394.6971302857232,1004.2869088290289,346.4960618496325
1537,897.042672958636,739.8312527228675,537.1128513028742,535.1335248688097
1538,671.9469497022575,689.9512182190966,372.48357078573997,525.818764807449
1539,336.98575644343225,489.9280458178131,136.56129792510686,513.0308880357126
1540,487.7513950003937,237.2257976224354,283.30967338283784,369.79931813961304
1541,394.1749815302948,362.89869722655993,743.8396650630016,339.49769905678886
1542,233.49545998115428,564.0035005715265,354.20165582645376,75.81491552153163
1543,267.97533061417596,337.9908141967432,582.1786577725392,338.61908139765467
1544,231.39290170589902,444.21478743877435,519.3876838340757,737.4764959516526
1545,927.0474231802997,362.38412929711836,310.79519707182084,378.55726861927286
1546,377.30313554649763,253.30882026928688,327.81404937095226,726.1828275008867
1547,936.7734926490402,371.81093086054466,385.9620478595888,740.7804613998857
1548,599.1513860500045,361.3033771790954,757.6905297646335,377.71340306109033
1549,321.85620966907953,683.5099855389911,553.9689240923864,377.3451009088905
1550,353.3476176615771,845.6934185669977,493.19591475078926,671.443484914219
1551,272.3540203555562,514.9448733402667,334.3859962123284,345.34604955765235
1552,840.4647285228308,630.7594271799726,229.12529715698508,503.60519445167847
1553,362.26320163707965,635.8856284552224,324.7076505535455,657.2459855175659
1554,540.531140157538,407.7532696412706,342.17312418049545,500.3578185565786
1555,336.43655776102355,874.5444685554821,182.33317792573212,958.1412878752203
1556,572.7855372503994,832.7865016727952,387.5131964458216,352.5799709734938
1557,292.0148511103297,534.7001445580795,761.4456485098593,338.2161835718412
1558,412.745101403946,519.0333738200281,210.45056163579517,292.84226181656976
1559,447.37748603704335,207.6692349314837,329.3297377270303,268.98058747906225
1560,795.6489315000526,582.3029958866999,297.82024184642415,501.478065637487
1561,264.1471714089179,723.2150355491619,373.5596496910791,324.7005225058158
1562,571.8671904699505,238.50642440750846,201.36299144245282,278.1515013626479
1563,534.8720676008192,271.30388912628604,455.2829722536992,417.7927411422652
1564,864.4707214013928,214.06260761129604,292.4036893073722,708.6380438382981
1565,412.9904370232163,320.5621274416638,307.47981610768454,143.55467098761687
1566,342.2304035656314,576.882290900206,877.7909448451188,459.9288649514949
1567,430.3220231795586,1049.4425265728557,1198.1399611350294,126.16113224226469
1568,196.07760397110843,610.6483763707416,142.41730708655942,474.59417206675806
1569,420.7287011324727,400.40683449450563,581.0953376915134,428.15353662689176
1570,207.66690387821998,166.9831576226846,317.76085381319257,334.9758230218541
1571,448.7911648046056,703.9635984318164,562.4589916090662,427.3663987121041
1572,217.42889791494582,724.0927157337088,924.909911267281,365.9405566992312
1573,302.8342217800511,405.13582063425537,544.4441822169861,308.83990283952096
1574,540.4344923238784,463.6536106281694,478.8693165448593,333.91417082045336
1575,363.0120248353762,118.41040527687187,394.2032359194807,722.924616301509
1576,91.56307075113494,401.60771832469595,324.17651923546924,756.6753689823337
1577,628.7485966595536,767.1697258522328,479.01462333757,803.5467990556481
1578,346.44527457508684,724.4722746197415,331.95500416442064,270.3742915764392
1579,695.922187832444,322.1825132300272,399.64559546349886,606.7748486204944
1580,767.5048655855098,315.1457666803277,466.8496003499198,500.2671194302874
1581,779.9298215766415,698.4124548558459,975.9026355403496,471.4893133955298
1582,221.34953724975347,268.4895565951771,623.5236503343707,280.31584671383337
1583,396.9864027826609,438.0375613548594,283.7553517748924,424.46801791152535
1584,330.05811487341145,393.5326609647301,334.16170931621144,311.0256509481751
1585,552.7638718579566,293.2791486173611,436.30138322760354,518.3396471607873
1586,457.8175644946615,566.549812414245,567.8829405708527,406.325125129412
1587,238.24029381387047,851.2458085241966,571.0919910448373,337.5333615915165
1588,304.951261123261,554.2637339574667,232.2574508903293,545.8151383081197
1589,340.9707698718001,280.0919013255464,493.13935767875165,484.1095924895307
1590,494.42308138369754,247.6775163404887,784.0561416549231,468.83096709337735
1591,444.6202728195622,375.1373615717119,446.2105892919825,180.26386718393022
1592,410.0845824456549,506.3552783838019,395.7065747334743,357.8168311037811
1593,443.85344269926696,599.6252011684435,428.4169061506929,591.3507290398735
1594,777.566008673988,253.75863401244519,254.50563701369995,599.6246743204748
1595,269.4434690865936,489.5381414655317,365.566424482946,517.2684992757369
1596,485.5533784629042,387.3498231718811,788.9635136281955,115.9304464288318
1597,297.84987409381574,270.68713233672224,745.1340998266977,692.2399011440639
1598,555.7163048364711,854.0751523627921,760.655958683491,576.1388112585528
1599,399.17464797694237,719.4159481230231,442.71510457086464,442.5733994142338
1600,188.43949900475695,452.1001187050689,254.0492137622218,578.4928904099985
1601,225.94425371334046,306.9223167420531,86.06024442452723,693.9620964052548
1602,924.689077025889,366.4561741455712,519.5328428029849,738.8792375326689
1603,700.3473592620805,237.1579497596996,595.6464121964184,230.9837632338785
1604,389.08523248989883,233.59517176826782,430.6534941623305,210.42747421431457
1605,329.3180808677497,693.6760427512901,667.7539810669191,300.1784061244117
1606,320.61270051554493,193.4269915442009,610.2808792667053,261.53265086345084
1607,425.52531780270914,177.26966619409046,434.54218441788737,815.8776662303604
1608,769.4555974013011,496.33871125456665,180.0904421027508,268.68902716112177
1609,964.31212074119,336.5643895819732,340.2758410240538,145.07879287401337
1610,887.5380659576672,355.82873493881175,385.1747227308263,610.8627772736801
1611,240.17283989688775,299.65713015951036,488.714015504953,665.4796996069568
1612,444.6548980704999,386.27984877785184,518.5283267061394,262.8617718673364
1613,139.19307591365757,518.4622752880197,107.5270813680204,161.53267424525112
1614,818.0277004906843,548.7877905094399,713.7330107141887,709.057508982037
1615,519.608998609488,362.2410819593139,310.23269046376527,578.1451773734618
1616,704.9591744272024,467.50803187258583,832.9934105986349,844.1580861983463
1617,412.1903816739452,203.7068522288114,367.58850010048536,247.90838909477054
1618,401.972429423779,585.2159085254306,900.6804209887545,314.6127429670392
1619,196.8724384975713,502.46009105972877,498.8065542221052,551.5142386647822
1620,241.55061176595703,410.58245682373763,210.3497384809737,213.6245773942089
1621,335.6623464922114,196.70169775300198,706.2628848612869,849.1396772190637
1622,457.86815853304734,400.04133840244634,752.117613913452,809.2793977961742
1623,354.0958096335936,315.38376084927836,180.27253983593002,179.5285087333433
1624,180.37285486573768,969.6538829798204,361.6956400632538,441.64412952143874
1625,226.38900068462345,704.6741059175504,269.2520846875392,308.6540649797844
1626,288.9409552147188,127.3564431480426,335.5080777592047,379.6072390962082
1627,331.13954058104304,316.6236369708714,845.7738119490074,826.2660676941299
1628,276.5994443911054,296.92622024821213,554.4447068524655,622.474278447066
1629,650.5736282009373,431.70731951229317,249.1406746539226,449.85329121388463
1630,612.9845545117943,325.16369701846287,342.8289358159426,286.58372138488573
1631,539.5721921918474,896.6926750368888,306.9373695194166,537.2949952600329
1632,590.7632308629817,317.65804995956034,448.7677352269112,187.6538151790667
1633,70.05398393027095,377.27708857419503,503.3748351940776,213.87462397071945
1634,391.67219979925204,184.9161212542116,879.0076617841523,635.8209212244049
1635,977.6856569024769,1140.1467600672445,528.2810556448997,279.10420282949667
1636,418.7717740813209,913.4700999206212,363.70307778985773,672.1965291569654
1637,189.04746766254692,475.2117149881263,855.7800145133341,859.1150376070503
1638,446.7904578603548,242.6415422314253,334.12281341571764,789.6485368611193
1639,490.88049911259833,495.06372707846975,263.81071411727453,287.3549522007885
1640,997.3622994543739,504.7390786216122,465.09036648296967,639.657979402981
1641,363.49780150009315,689.2955041458646,558.7733112147565,566.8829600959021
1642,414.57582509153724,1046.9778825778344,576.3481290102767,380.56847350423317
1643,499.6353240414219,317.79950444416,482.38769052592386,675.5104423000901
1644,791.768775729762,337.55228069294486,192.757984760168,235.00031089136917
1645,615.417551537652,339.2318604494929,546.0966092404125,241.52753115767553
1646,313.3429700860399,401.5576342806908,470.6384650374048,265.0609265544878
1647,409.2217321824433,614.4077759023089,701.2805658403703,336.166233192416
1648,501.320337092516,609.3002179008041,255.84508224192402,367.56554601090784
1649,485.3783791188217,313.876041438868,685.8965645313697,393.92718088999374
1650,286.04093562332724,591.2284094324497,304.9795041612238,667.7268864981452
1651,314.539128947559,439.93549711265297,362.8882274832522,606.6231867671596
1652,316.1286833563948,530.6514805691558,321.27758229058287,462.13238684929564
1653,650.6546530376195,854.1645749625221,696.8258185781569,243.39499933770645
1654,208.8485009177569,374.6757452120002,363.11323927152,422.79928221130433
1655,507.0154702602417,489.9359228975027,696.9035549223479,351.59562752039926
1656,431.716994117593,397.2036850409774,348.4719206752617,477.54547107943876
1657,874.7605673001548,391.63405045130514,809.5560332220044,617.4923709533513
